latency,time,GPU1,GPU2,latency_sub,fps,time_sub,time_rel
28.7461,53016.1484,26.2422,26.6601,,,,
29.0899,53045.2383,26.4492,26.8828,,,,
29.6797,53074.918,26.5117,26.7226,,,,
29.1289,53104.0469,26.2695,27.0039,,,,
28.8984,53132.9453,26.9218,26.711,,,,
29.6953,53162.6406,26.375,26.832,,,,
29.043,53191.6836,26.4922,26.8437,,,,
28.9492,53220.6328,26.6172,26.7266,,,,
29.6172,53250.25,26.2813,26.707,,,,
28.5625,53278.8125,26.1054,26.5625,,,,
28.7734,53307.5859,26.8398,26.6445,,,,
29.6446,53337.2305,26.164,26.8125,,,,
29.0507,53366.2812,26.1679,27.0156,,,,
29.0665,53395.3477,26.6484,26.8125,,,,
29.6679,53425.0156,26.3164,26.836,,,,
29.1953,53454.2109,26,26.8359,,,,
28.8086,53483.0195,26.6719,26.6172,,,,
29.6797,53512.6992,26.1289,26.75,,,,
28.9375,53541.6367,26.3047,26.7852,,,,
29.211,53570.8477,26.8594,27.0156,,,,
29.8789,53600.7266,26.2461,26.8047,,,,
28.6015,53629.3281,26.0274,26.5586,,,,
28.6914,53658.0195,26.4336,26.6094,,,,
30.1055,53688.125,26.5196,26.625,,,,
28.8008,53716.9258,25.7929,26.8047,,,,
28.8867,53745.8125,26.457,26.75,,,,
29.7109,53775.5234,26.1797,26.7734,,,,
28.6954,53804.2188,26.211,26.6679,,,,
28.9726,53833.1914,26.2969,26.8008,,,,
29.7734,53862.9648,26.1797,26.9532,,,,
28.711,53891.6758,26.0859,26.6563,,,,
28.914,53920.5898,26.414,26.7578,,,,
29.6954,53950.2852,26.4531,26.8204,,,,
28.8632,53979.1484,26.1133,26.8203,,,,
28.8789,54008.0273,26.207,26.6914,,,,
29.375,54037.4023,26.3047,26.6016,,,,
28.7071,54066.1094,26.543,26.6484,,,,
28.8633,54094.9727,26.4297,26.7696,,,,
29.6406,54124.6133,26.4688,26.6601,,,,
28.8164,54153.4297,26.3047,26.6328,,,,
28.8867,54182.3164,26.4844,26.7773,,,,
29.3906,54211.707,26.6758,26.5547,,,,
28.9024,54240.6094,26.1796,26.8516,,,,
28.9453,54269.5547,25.9219,26.7461,,,,
29.7617,54299.3164,26.8476,26.5937,,,,
29,54328.3164,26.2343,26.6329,,,,
29.0391,54357.3555,25.9101,26.7383,,,,
29.6133,54386.9688,26.5625,26.6523,,,,
28.746,54415.7148,26.2891,26.6563,,,,
28.8086,54444.5234,26.293,26.6836,,,,
29.7461,54474.2695,26.6407,26.7383,,,,
29.0625,54503.332,26.4414,26.9141,,,,
28.7852,54532.1172,26.0351,26.6328,,,,
29.5898,54561.707,26.7852,26.8281,,,,
29.3399,54591.0469,26.1836,27.1328,,,,
29.1875,54620.2344,26.164,26.9688,,,,
30.0664,54650.3008,26.4297,26.8945,,,,
28.9726,54679.2734,26.2539,26.7656,,,,
28.7969,54708.0703,26.457,26.6797,,,,
30.0664,54738.1367,26.5351,27.0781,,,,
28.7735,54766.9102,26.2695,26.7266,,,,
28.9531,54795.8633,26.5,26.7578,,,,
29.582,54825.4453,26.3867,26.6328,,,,
29.2539,54854.6992,26.5429,27.082,,,,
29.0391,54883.7383,26.086,26.8711,,,,
30.4687,54914.207,26.4414,27,,,,
28.6172,54942.8242,26.5195,26.6601,,,,
28.9141,54971.7383,26.0508,26.7383,,,,
29.8203,55001.5586,26.8437,26.6719,,,,
28.7734,55030.332,26.4609,26.5937,,,,
28.9492,55059.2812,26.2539,26.75,,,,
30.0899,55089.3711,26.5782,26.7734,,,,
28.7109,55118.082,26.3554,26.6953,,,,
28.7539,55146.8359,26.3476,26.6328,,,,
30.3789,55177.2148,26.457,26.746,,,,
29.0118,55206.2266,26.4063,26.7422,,,,
29.0507,55235.2773,26.1367,26.7656,,,,
29.5743,55264.8516,26.3047,26.6875,,,,
28.9492,55293.8008,26.293,26.8477,,,,
28.6953,55322.4961,26.1367,26.5078,,,,
29.9336,55352.4297,25.957,26.8164,,,,
29,55381.4297,26.6367,26.7734,,,,
28.9765,55410.4062,26.664,26.8399,,,,
29.4844,55439.8906,26.4453,26.6133,,,,
28.5352,55468.4258,26.2773,26.543,,,,
28.9492,55497.375,25.9531,26.7735,,,,
29.9688,55527.3438,26.211,26.9219,,,,
28.9921,55556.3359,26.289,26.7305,,,,
28.9141,55585.25,26.4218,26.6641,,,,
29.6406,55614.8906,26.4804,26.8515,,,,
28.8906,55643.7812,26.4218,26.8281,,,,
28.9376,55672.7188,26.4766,26.793,,,,
29.6718,55702.3906,26.5781,26.8359,,,,
28.836,55731.2266,26.3243,26.6406,,,,
28.7578,55759.9844,26.5468,26.6484,,,,
29.6094,55789.5938,26.2344,26.7735,,,,
28.8124,55818.4062,26.5234,26.75,,,,
28.8594,55847.2656,26.2148,26.8008,,,,
29.6563,55876.9219,26.3828,26.6367,,,,
28.875,55905.7969,26.3671,26.6602,,,,
29.0547,55934.8516,26.6055,26.9023,,,,
29.6367,55964.4883,26.3438,26.7149,,,,
28.9336,55993.4219,26.4648,26.9258,,,,
28.7695,56022.1914,26.7461,26.6211,,,,
29.8516,56052.043,26.4375,26.8515,,,,
28.8632,56080.9062,26.4844,26.6836,,,,
29.1876,56110.0938,26.4453,26.8125,,,,
29.6953,56139.7891,26.2656,26.7266,,,,
28.8437,56168.6328,26.4922,26.7617,,,,
29.1367,56197.7695,26.6446,26.9218,,,,
29.4961,56227.2656,26.4688,26.5625,,,,
28.6953,56255.9609,26.1914,26.543,,,,
28.9102,56284.8711,26.4922,26.7852,,,,
29.5312,56314.4023,26.3906,26.7344,,,,
28.7618,56343.1641,25.9414,26.6718,,,,
28.7461,56371.9102,26.7305,26.6523,,,,
29.6445,56401.5547,26.2383,26.6562,,,,
29.0937,56430.6484,26.2383,26.8789,,,,
28.6368,56459.2852,26.375,26.5625,,,,
29.9101,56489.1953,26.1445,27.0156,,,,
28.8945,56518.0898,26.4453,26.8633,,,,
29.0821,56547.1719,26.832,27.0274,,,,
29.5703,56576.7422,26.2617,26.6133,,,,
29.1914,56605.9336,26.4883,27.0352,,,,
28.9609,56634.8945,26.6289,26.7968,,,,
29.7891,56664.6836,26.0898,26.8829,,,,
28.918,56693.6016,26.0898,26.664,,,,
28.7265,56722.3281,26.5312,26.6172,,,,
29.9102,56752.2383,26.1914,26.9844,,,,
29.4297,56781.668,26.1679,27.1171,,,,
29.3711,56811.0391,26.4531,27.2227,,,,
29.9492,56840.9883,26.4257,27.1445,,,,
29.1289,56870.1172,25.9687,27.1367,,,,
29.2266,56899.3438,26.0039,27.0508,,,,
29.9609,56929.3047,26.4493,27.0117,,,,
28.9297,56958.2344,26.3438,26.6406,,,,
28.9492,56987.1836,26.418,26.7344,,,,
29.7226,57016.9062,26.3672,26.8632,,,,
28.7032,57045.6094,26.3008,26.6133,,,,
28.5781,57074.1875,26.0313,26.5312,,,,
29.5273,57103.7148,26.6406,26.6367,,,,
29.004,57132.7188,26.2695,26.8554,,,,
29.0234,57161.7422,26.0899,26.7968,,,,
29.7109,57191.4531,26.4648,26.7891,,,,
28.7969,57220.25,26.4023,26.8281,,,,
28.8008,57249.0508,26.1406,26.6954,,,,
29.6289,57278.6797,26.539,26.7461,,,,
29.1172,57307.7969,26.5117,26.914,,,,
28.9726,57336.7695,26.125,26.7344,,,,
29.7852,57366.5547,26.4687,26.8085,,,,
28.875,57395.4297,26.2422,26.8203,,,,
28.8125,57424.2422,25.9687,26.6836,,,,
29.8516,57454.0938,26.4414,26.7031,,,,
29.0234,57483.1172,26.3906,26.707,,,,
29.0547,57512.1719,26.2539,26.875,,,,
30.0586,57542.2305,26.5821,26.8906,,,,
28.9179,57571.1484,26.6484,26.793,,,,
28.6055,57599.7539,26.3594,26.5273,,,,
30.4453,57630.1992,26.5781,26.875,,,,
28.7305,57658.9297,26.375,26.5898,,,,
29.043,57687.9727,26.4687,26.8632,,,,
30,57717.9727,26.293,26.9726,,,,
29.457,57747.4297,26.4571,27.3711,,,,
29.3437,57776.7734,26.3203,27.2266,,,,
30.1602,57806.9336,26.125,27.0899,,,,
29.6719,57836.6055,26.3164,27.3946,,,,
28.8281,57865.4336,26.0508,26.6484,,,,
29.6016,57895.0352,26.043,26.7344,,,,
28.9179,57923.9531,26.4375,26.8789,,,,
29.0508,57953.0039,26.0273,27,,,,
29.6445,57982.6484,26.3555,26.6953,,,,
28.8125,58011.4609,26.2852,26.5977,,,,
29.086,58040.5469,26.3477,26.875,,,,
29.3867,58069.9336,26.3867,26.4844,,,,
28.707,58098.6406,26.6485,26.7149,,,,
28.8946,58127.5352,26.7735,26.7422,,,,
29.789,58157.3242,26.2266,26.8633,,,,
28.8203,58186.1445,26.6328,26.7382,,,,
28.9883,58215.1328,26.8516,26.836,,,,
29.5625,58244.6953,26.3555,26.7695,,,,
29.0274,58273.7227,26.7578,26.9649,,,,
29.0117,58302.7344,26.4179,26.8477,,,,
29.7109,58332.4453,26.3906,26.875,,,,
29.0391,58361.4844,26.7227,26.8516,,,,
29.0312,58390.5156,26.4726,26.8633,,,,
29.8906,58420.4062,26.4961,27.0234,,,,
28.8086,58449.2148,26.7695,26.7109,,,,
28.8555,58478.0703,26.8086,26.75,,,,
29.5547,58507.625,26.539,26.4765,,,,
28.9023,58536.5273,26.2695,26.6679,,,,
28.8946,58565.4219,26.3985,26.7343,,,,
29.4922,58594.9141,26.336,26.6093,,,,
28.9414,58623.8555,26.7929,26.7969,,,,
28.8593,58652.7148,26.5586,26.7031,,,,
29.8204,58682.5352,26.3672,26.8867,,,,
29.1953,58711.7305,26.2149,27.0195,,,,
28.7695,58740.5,26.6015,26.543,,,,
29.5586,58770.0586,26.2422,26.7226,,,,
29.0898,58799.1484,26.125,26.8516,,,,
28.8633,58828.0117,26.6835,26.6758,,,,
29.7461,58857.7578,26.2851,26.8359,,,,
28.9414,58886.6992,26.2149,26.7188,,,,
28.961,58915.6602,26.5312,26.7617,,,,
30.4023,58946.0625,26.2539,27.3281,,,,
29.3828,58975.4453,26.0546,27.3047,,,,
29.3399,59004.7852,26.2344,27.2188,,,,
30.0039,59034.7891,26.5234,27.1211,,,,
29.1484,59063.9375,26.2031,26.9883,,,,
28.8906,59092.8281,26.0469,26.832,,,,
29.6328,59122.4609,26.4492,26.7578,,,,
29.4219,59151.8828,26.4336,27.3516,,,,
29.4922,59181.375,26.0273,27.3711,,,,
30.418,59211.793,26.625,27.336,,,,
29.2422,59241.0352,26.5859,27.1406,,,,
29.2187,59270.2539,26.2929,27.0117,,,,
29.7969,59300.0508,26.8242,26.7891,,,,
28.9765,59329.0273,26.3984,26.8867,,,,
28.9454,59357.9727,26.3399,26.7812,,,,
30.2421,59388.2148,26.6836,26.7735,,,,
28.8008,59417.0156,26.4141,26.5977,,,,
29.0078,59446.0234,26.1055,26.7968,,,,
29.5977,59475.6211,26.4571,26.4688,,,,
28.6445,59504.2656,26.5664,26.5703,,,,
29.3711,59533.6367,26.2188,27.2265,,,,
30.4844,59564.1211,26.2539,27.2343,,,,
29.2266,59593.3477,26.3047,26.9492,,,,
29.1757,59622.5234,26.0625,26.9336,,,,
29.8789,59652.4023,26.0625,26.9922,,,,
29.0391,59681.4414,26.5586,26.9805,,,,
28.8047,59710.2461,26.0703,26.6914,,,,
29.5508,59739.7969,26.2539,26.6797,,,,
28.8867,59768.6836,26.6055,26.6836,,,,
29.0859,59797.7695,26.4219,26.8359,,,,
30.3516,59828.1211,26.0977,27.3867,,,,
29.2734,59857.3945,26.5585,27.3554,,,,
29.5157,59886.9102,26.164,27.3165,,,,
29.8789,59916.7891,26.1718,27.0195,,,,
29.4257,59946.2148,26.207,27.1719,,,,
29.0743,59975.2891,26.707,26.8828,,,,
29.8632,60005.1523,26.5664,27.0195,,,,
29.1055,60034.2578,26.5195,26.8633,,,,
28.8711,60063.1289,26.5976,26.7148,,,,
29.5625,60092.6914,26.3555,26.7266,,,,
29.3867,60122.0781,26.4726,27.2188,,,,
29.1563,60151.2344,26.3399,27.043,,,,
29.9609,60181.1953,26.0898,27.1719,,,,
29.1133,60210.3086,26.0039,27.0195,,,,
29.1172,60239.4258,26.3672,27.0625,,,,
29.5078,60268.9336,26.039,26.6289,,,,
28.8906,60297.8242,26.2969,26.7461,,,,
29.0586,60326.8828,26.6016,26.8242,,,,
29.8125,60356.6953,26.4649,26.9571,,,,
29.1797,60385.875,26.2148,27.1836,,,,
29.2734,60415.1484,26.3672,27.1523,,,,
30.0821,60445.2305,26.6797,27.1679,,,,
29.4297,60474.6602,26.457,27.1914,,,,
29.2656,60503.9258,26.0664,27.0899,,,,
29.4922,60533.418,26.793,26.7461,,,,
28.9258,60562.3438,26.2149,26.7891,,,,
29.4179,60591.7617,25.9492,27.2696,,,,
30.5313,60622.293,26.4141,27.3672,,,,
29.3437,60651.6367,26.168,27.1797,,,,
29.4297,60681.0664,26.2422,27.1797,,,,
30.3867,60711.4531,26.5899,27.1367,,,,
28.7735,60740.2266,26.5351,26.7071,,,,
28.7929,60769.0195,26.2734,26.7812,,,,
30.5117,60799.5312,26.3242,27.2422,,,,
29.4376,60828.9688,26.5079,27.1718,,,,
29.3554,60858.3242,26.3906,27.1133,,,,
30.4492,60888.7734,25.9727,27.0469,,,,
28.9844,60917.7578,26.4024,26.9961,,,,
28.8984,60946.6562,26.1875,26.8086,,,,
29.7266,60976.3828,25.9102,26.8672,,,,
28.8555,61005.2383,26.3399,26.6758,,,,
28.8867,61034.125,26.0977,26.6328,,,,
29.5,61063.625,26.3438,26.6445,,,,
29.4062,61093.0312,26.8359,27.3907,,,,
29.3438,61122.375,26.1133,27.1953,,,,
30.0586,61152.4336,26.086,27.25,,,,
29.0898,61181.5234,26.25,26.9101,,,,
29.543,61211.0664,26.4062,27.3477,,,,
29.8164,61240.8828,26.3399,26.9492,,,,
28.875,61269.7578,26.2422,26.8203,,,,
28.8711,61298.6289,26.7929,26.7735,,,,
29.5703,61328.1992,26.2617,26.6563,,,,
29.8086,61358.0078,26.6211,27.5429,,,,
29.6602,61387.668,26.4765,27.3047,,,,
29.875,61417.543,26.082,27.0118,,,,
29.2929,61446.8359,26.0195,27.1523,,,,
29.4532,61476.2891,26.6328,27.1992,,,,
29.9414,61506.2305,26.4453,26.9531,,,,
28.9023,61535.1328,26.0938,26.6914,,,,
29.2031,61564.3359,26.2383,26.957,,,,
29.6524,61593.9883,26.3828,26.832,,,,
28.5898,61622.5781,26.2031,26.621,,,,
29.0078,61651.5859,26.2852,26.875,,,,
29.9141,61681.5,26.8008,27.0742,,,,
28.8203,61710.3203,26.293,26.6524,,,,
28.9805,61739.3008,26.1367,26.711,,,,
30.1914,61769.4922,26.6445,27.3633,,,,
29.4687,61798.9609,26.1523,27.1992,,,,
29.1485,61828.1094,25.9218,27.1093,,,,
30.164,61858.2734,26.6524,27.1914,,,,
29.2149,61887.4883,26.461,26.9922,,,,
28.957,61916.4453,26.1289,26.8203,,,,
29.582,61946.0273,26.5117,26.6719,,,,
28.8633,61974.8906,26.5469,26.8828,,,,
28.9102,62003.8008,26.0312,26.6953,,,,
29.5781,62033.3789,26.7578,26.6993,,,,
29.3555,62062.7344,26.2774,27.2657,,,,
29.7539,62092.4883,26.1524,27.4375,,,,
30.2851,62122.7734,26.4805,27.1914,,,,
29.1328,62151.9062,26.375,27.0625,,,,
29.254,62181.1602,26.6094,27.1211,,,,
30.5039,62211.6641,26.3164,26.9726,,,,
29.0625,62240.7266,26.543,26.8281,,,,
28.7461,62269.4727,26.1914,26.5469,,,,
30.2734,62299.7461,26.125,26.8164,,,,
29.0391,62328.7852,26.8125,26.9648,,,,
29.4804,62358.2656,26.3672,27.4063,,,,
29.9766,62388.2422,26.0546,27.1055,,,,
29.3008,62417.543,26.3164,27.125,,,,
29.2773,62446.8203,26.5508,26.9766,,,,
29.5586,62476.3789,26.207,26.6953,,,,
28.6758,62505.0547,26.336,26.6836,,,,
28.8047,62533.8594,26.457,26.6484,,,,
29.7226,62563.582,26.1484,26.8945,,,,
28.7852,62592.3672,26.539,26.6094,,,,
28.8476,62621.2148,26.5156,26.707,,,,
29.6133,62650.8281,26.4493,26.8672,,,,
28.7227,62679.5508,26.5625,26.6602,,,,
29.0508,62708.6016,26.5586,26.9375,,,,
29.4218,62738.0234,26.2891,26.6016,,,,
29.0391,62767.0625,26.4492,26.8867,,,,
28.957,62796.0195,26.6368,26.6719,,,,
30.3086,62826.3281,26.3672,27.1914,,,,
29.2344,62855.5625,26.4062,27.2188,,,,
29.1836,62884.7461,26.6211,27.0507,,,,
29.9062,62914.6523,26.2969,27.1016,,,,
29.0782,62943.7305,26.0625,27.043,,,,
29.2187,62972.9492,26.4648,27.0195,,,,
29.8828,63002.832,26.5039,26.7617,,,,
28.9766,63031.8086,26.0468,26.9258,,,,
29.0273,63060.8359,26.3203,26.7852,,,,
29.8985,63090.7344,26.5742,27.0664,,,,
29.5312,63120.2656,26.2969,27.4063,,,,
29.3867,63149.6523,26.2383,27.2812,,,,
29.7539,63179.4062,26.4571,26.9609,,,,
29.3985,63208.8047,26.2773,27.1406,,,,
29.0508,63237.8555,26.2188,26.8203,,,,
30.0039,63267.8594,26.5391,26.8711,,,,
29.5703,63297.4297,26.4571,27.3438,,,,
29.3672,63326.7969,26.0547,27.2266,,,,
30.1758,63356.9727,26.582,27.1484,,,,
29.0273,63386,26.6484,26.9766,,,,
29.2422,63415.2422,26.4258,27.1875,,,,
30.0351,63445.2773,26.5742,26.6992,,,,
28.8868,63474.1641,26.6719,26.7734,,,,
28.9765,63503.1406,26.5039,26.8281,,,,
30.1875,63533.3281,26.2266,26.8438,,,,
28.586,63561.9141,26.5898,26.6289,,,,
29.164,63591.0781,26.3554,26.9102,,,,
29.7071,63620.7852,26.2071,26.6992,,,,
28.9648,63649.75,26.5235,26.9024,,,,
29.0938,63678.8438,26.3906,26.8594,,,,
30.3984,63709.2422,26.1993,26.6797,,,,
28.6875,63737.9297,26.4531,26.6562,,,,
29,63766.9297,26.0196,26.8633,,,,
30.1523,63797.082,26.7773,27.418,,,,
29.6328,63826.7148,26.2227,27.3594,,,,
29.5235,63856.2383,26.0469,27.1679,,,,
30.1015,63886.3398,26.4453,27.1562,,,,
29.211,63915.5508,26.3672,27.1055,,,,
28.8554,63944.4062,26.7422,26.7383,,,,
29.5547,63973.9609,26.2774,26.7148,,,,
28.8789,64002.8398,26.3672,26.7148,,,,
28.918,64031.7578,26.9453,26.6914,,,,
30.0899,64061.8477,26.6054,27.1679,,,,
29.5625,64091.4102,26.4844,27.3906,,,,
29.2382,64120.6484,26.5468,27.0898,,,,
29.9649,64150.6133,26.2656,26.9532,,,,
29.3945,64180.0078,26.1289,27.1758,,,,
29.1914,64209.1992,26.4414,26.9375,,,,
29.6641,64238.8633,26.2656,26.8008,,,,
29.5508,64268.4141,26.1133,27.5078,,,,
29.4921,64297.9062,26.3203,27.3164,,,,
29.875,64327.7812,26.2578,26.9727,,,,
29.4024,64357.1836,25.9922,26.9961,,,,
29.6641,64386.8477,26.0586,27.0781,,,,
30.0781,64416.9258,26.4297,26.8516,,,,
28.9804,64445.9062,26.3047,26.8242,,,,
29.793,64475.6992,26.2031,27.3984,,,,
30.832,64506.5312,26.6445,27.2734,,,,
29.5704,64536.1016,26.2149,27.2656,,,,
29.5195,64565.6211,25.9297,27.2539,,,,
33.0391,64598.6602,26.4922,27.1523,,,,
28.9726,64627.6328,26.6328,26.5938,,,,
29.2852,64656.918,26.1641,26.7656,,,,
29.7968,64686.7148,25.9688,26.6329,,,,
29.5899,64716.3047,26.4805,27.207,,,,
29.5898,64745.8945,26.625,27.2734,,,,
29.8555,64775.75,26.3984,26.9727,,,,
29.1719,64804.9219,26.2539,27.0586,,,,
29.6679,64834.5898,26.6367,27.2617,,,,
30.0625,64864.6523,26.543,26.8125,,,,
28.9766,64893.6289,26.1992,26.6758,,,,
29.9258,64923.5547,26.6406,27.6094,,,,
30.2422,64953.7969,26.1914,27.2539,,,,
29.3672,64983.1641,26.3242,27.207,,,,
29.3632,65012.5273,26.3281,27.1758,,,,
29.8868,65042.4141,26.582,26.8946,,,,
29.2929,65071.707,26.3242,26.9571,,,,
29.1641,65100.8711,26.1953,26.8204,,,,
30.3242,65131.1953,26.7852,27.2774,,,,
29.6211,65160.8164,26.2032,27.4805,,,,
29.5195,65190.3359,25.9883,27.2461,,,,
29.918,65220.2539,26.3828,26.707,,,,
29.1406,65249.3945,26.3868,26.8555,,,,
29.336,65278.7305,26.0625,26.9726,,,,
30.1836,65308.9141,26.3828,27.043,,,,
29.0156,65337.9297,26.6289,26.9258,,,,
29.0039,65366.9336,26.4922,26.789,,,,
30.7812,65397.7148,26.6093,27.2265,,,,
29.4844,65427.1992,26.2695,27.1601,,,,
29.6055,65456.8047,26.293,27.1914,,,,
29.957,65486.7617,26.0586,27.0156,,,,
29.1406,65515.9023,26.6133,26.9805,,,,
29.0039,65544.9062,26.1563,26.7578,,,,
29.9688,65574.875,26.2032,26.8203,,,,
29.3516,65604.2266,26.3047,27.0078,,,,
29.8984,65634.125,26.75,27.5704,,,,
29.9375,65664.0625,26.2891,26.9141,,,,
29.25,65693.3125,26.2734,27.1172,,,,
29.1563,65722.4688,26.4297,26.875,,,,
29.9843,65752.4531,26.1641,26.8594,,,,
29.3672,65781.8203,26.3203,26.8828,,,,
29.7969,65811.6172,26.4688,27.1718,,,,
30.75,65842.3672,25.9063,27.5391,,,,
29.3437,65871.7109,26.4844,26.961,,,,
29.6094,65901.3203,26.6328,27.2891,,,,
30.0781,65931.3984,26.6016,27.0469,,,,
28.7813,65960.1797,26.2109,26.6875,,,,
28.8203,65989,26.2266,26.875,,,,
29.9453,66018.9453,26.4453,27.2969,,,,
29.25,66048.1953,26.0781,27.2265,,,,
29.0781,66077.2734,26.1406,27.1172,,,,
30.1485,66107.4219,26.7656,26.9766,,,,
29.0469,66136.4688,26.5703,26.9844,,,,
28.7421,66165.2109,26.1328,26.7656,,,,
30.2188,66195.4297,26.4609,27.4062,,,,
29.0937,66224.5234,26.2734,27.211,,,,
28.9375,66253.4609,26.2969,27.0703,,,,
30.375,66283.8359,26.3125,27.0469,,,,
29.1719,66313.0078,26.6328,27.0078,,,,
29.0703,66342.0781,26.1719,27.1328,,,,
29.9531,66372.0312,26.125,26.8359,,,,
29.4376,66401.4688,26.6407,27.4063,,,,
29.2656,66430.7344,26.4219,27.289,,,,
30.539,66461.2734,26.3516,27.1172,,,,
29.2735,66490.5469,26.3906,27.2656,,,,
29.0703,66519.6172,26.1485,27.0078,,,,
29.5547,66549.1719,26.1015,26.9297,,,,
28.6875,66577.8594,26.2579,26.7656,,,,
29.2031,66607.0625,26.2187,27.25,,,,
29.7656,66636.8281,26.0704,27.0469,,,,
29.1953,66666.0234,26.414,27.1328,,,,
29.1954,66695.2188,26.1953,27.0859,,,,
29.6562,66724.875,26.2813,27.0156,,,,
28.8516,66753.7266,26.3203,26.8906,,,,
29.4218,66783.1484,26.5157,27.4531,,,,
29.8907,66813.0391,26.2109,27.086,,,,
29.2734,66842.3125,26.3828,27.1406,,,,
28.9766,66871.2891,26.8125,26.9766,,,,
29.7265,66901.0156,26.4453,27.1172,,,,
29.1016,66930.1172,26.5781,27.0625,,,,
28.6719,66958.7891,26.5859,26.789,,,,
29.9453,66988.7344,26.4921,27.2031,,,,
29.5547,67018.2891,26.4219,27.5078,,,,
29.1093,67047.3984,26.6719,27.2031,,,,
29.5938,67076.9922,26.0859,26.8906,,,,
29.2344,67106.2266,26.4766,27.1719,,,,
28.9218,67135.1484,26.5547,26.961,,,,
30.2891,67165.4375,26.3593,27.3671,,,,
29.2578,67194.6953,26.0078,27.1016,,,,
29.1328,67223.8281,26.6406,27.0391,,,,
29.8907,67253.7188,26.3047,27.1953,,,,
29.3281,67283.0469,26.1718,27.3203,,,,
29.0547,67312.1016,26.4219,26.914,,,,
29.6796,67341.7812,26.4922,26.8906,,,,
29.5938,67371.375,26.4297,27.3047,,,,
29.4609,67400.8359,25.9765,27.2656,,,,
29.9766,67430.8125,26.4453,26.9609,,,,
